45.1263 11 17 15
15.4234 12 18 6
40.6095 8 0 1
35.0467 18 6 4
44.4597 13 17 14
31.6452 19 16 7
56.4916 15 3 5
54.7375 6 14 13
48.9481 13 17 7
40.7545 4 2 15
42.9464 5 16 16
48.8155 4 13 13
62.7453 5 5 2
48.5868 5 15 17
57.6542 10 1 14
41.9044 18 19 9
31.4673 6 4 14
58.2187 12 0 8
41.7768 18 2 18
42.9981 0 4 7
48.0235 12 15 10
64.8217 9 8 1
29.2521 5 13 12
49.7827 18 14 18
50.5682 2 4 7
112.621 3 8 13
31.653 12 17 15
88.8034 5 12 8
75.2037 6 12 0
93.4576 3 3 14
46.715 14 18 17
70.3122 1 13 3
34.833 19 7 17
53.7943 5 18 6
29.6139 3 13 9
64.9182 10 17 2
73.4254 13 12 15
28.5932 5 18 10
16.4354 6 18 5
36.1702 0 16 15
69.9677 1 12 5
40.4704 4 16 2
33.0399 11 6 11
38.8986 8 17 14
53.5568 9 11 18
33.275 13 15 0
51.9532 18 8 10
41.0637 7 10 8
53.159 13 3 14
74.8524 12 14 9
37.3372 14 13 13
43.7114 3 5 9
60.8643 11 3 17
26.8416 3 3 7
68.7088 1 12 13
51.3661 18 14 0
12.5188 16 1 0
24.2665 16 11 13
31.2928 18 4 5
33.9232 15 10 17
51.5796 14 7 19
58.4079 7 8 11
42.6048 2 2 16
63.0006 8 6 6
62.956 5 12 4
68.0664 9 8 3
42.539 14 6 1
46.6713 10 16 17
25.0307 18 7 12
42.294 15 19 19
26.8456 0 19 7
40.8591 13 16 10
80.4839 6 8 10
46.7626 2 0 7
29.8273 18 17 5
25.2868 16 7 16
41.2653 15 14 0
44.7071 4 5 11
44.5122 4 7 13
45.523 4 7 17
87.5651 8 12 4
34.1235 5 13 10
62.0751 18 3 5
63.7772 3 3 10
39.1688 16 14 16
45.701 10 16 11
52.9448 14 14 10
33.4842 18 19 8
70.4851 17 12 17
37.5303 9 9 6
75.9485 13 12 14
42.3837 11 2 18
53.2866 9 3 3
40.5524 14 18 18
68.2353 4 19 3
68.3402 17 6 12
26.0155 17 6 3
52.8776 7 5 18
63.312 18 6 12
37.0714 14 11 6
51.029 5 2 4
59.646 19 12 18
42.4614 16 7 11
70.833 11 3 5
48.3693 14 1 17
49.915 10 3 18
55.1271 1 17 14
33.8695 17 2 4
42.9094 12 13 0
53.5788 6 15 6
24.1879 17 5 0
101.013 2 3 11
40.9941 11 3 0
95.8058 4 17 3
46.8869 14 1 19
49.2318 4 5 4
48.7456 12 19 9
53.769 12 18 3
61.2268 1 15 8
27.9484 19 16 15
40.3077 19 10 16
67.4928 8 6 13
43.8742 9 0 14
50.8311 16 3 7
62.623 4 1 8
40.303 4 11 7
50.0541 1 9 14
30.0262 19 9 12
38.9603 6 5 16
75.8069 1 6 8
96.0863 15 12 2
31.2139 16 0 6
31.5152 9 9 0
44.1811 1 7 5
94.8895 2 8 18
46.9919 10 4 16
11.5802 15 1 0
30.4005 8 15 19
56.4626 7 10 12
83.8329 8 11 8
21.528 15 9 17
86.393 12 2 0
42.6519 1 9 17
40.2083 16 1 18
33.2738 15 0 9
51.3082 12 15 6
70.384 8 10 9
77.7508 8 16 16
0.2482 10 8 3
46.8289 2 19 17
37.9475 15 0 3
35.1977 6 9 16
73.9203 8 19 12
44.1041 18 17 10
46.5354 9 1 14
57.5809 6 2 4
62.8859 1 3 17
88.0319 18 12 12
48.9655 14 5 1
46.7248 11 7 14
52.015 16 8 4
37.9728 0 16 2
38.7663 10 16 10
43.5264 13 7 11
71.316 9 15 12
36.2237 16 6 1
40.6289 1 19 13
22.7006 15 19 5
51.0869 3 2 18
99.0525 6 12 8
75.4912 3 8 9
27.4736 4 13 19
34.5228 8 3 9
39.5658 6 4 2
81.2299 19 11 8
37.2215 1 5 14
43.5456 5 18 2
43.8141 19 16 12
52.4757 10 13 4
47.0396 1 11 15
58.0816 12 15 4
38.2202 9 11 14
46.4862 17 5 11
49.465 15 8 16
64.0114 17 3 4
36.8385 16 0 15
60.385 14 6 11
42.4086 6 5 3
45.8368 5 4 13
78.9063 5 8 18
17.7768 15 13 3
110.499 8 12 6
32.7833 18 5 10
52.0545 15 8 9
38.0082 3 10 2
36.7695 14 11 9
63.7299 16 12 17
37.4155 13 17 13
45.2034 1 16 11
34.111 6 11 16
42.2561 8 19 13
66.862 9 17 8
26.3276 2 15 11
23.6297 8 2 14
47.1562 4 15 10
47.0912 11 1 17
51.2327 7 17 11
41.2442 7 15 10
51.5168 9 15 3
26.0374 17 1 4
72.9534 12 7 10
61.3486 15 5 2
37.6155 8 3 7
45.4544 16 17 10
27.8092 0 1 1
28.9574 11 19 5
41.3647 7 0 19
26.8594 5 0 4
36.962 15 16 2
69.6358 6 2 15
63.9545 4 8 18
37.3106 10 7 1
54.4752 9 15 4
55.139 6 9 19
67.0392 11 13 12
87.567 6 3 11
51.2272 7 14 6
38.5856 7 16 10
33.1774 5 19 19
55.2489 9 10 7
29.3212 19 13 0
61.8672 0 17 8
35.5658 13 6 8
45.3452 11 17 2
69.2906 15 8 17
55.2007 0 2 1
4.6333 17 18 8
48.0619 7 6 18
24.689 16 13 1
62.7873 13 4 10
57.1936 10 2 13
37.6207 1 18 9
45.6291 1 14 5
50.9121 14 16 17
37.9067 6 15 5
37.2878 19 16 4
59.9099 8 13 4
45.5835 4 10 12
20.2267 18 6 15
34.9826 7 11 1
39.0577 9 4 1
42.0288 7 19 11
85.4281 1 15 3
62.0234 0 17 12
42.6694 16 0 8
13.2106 5 18 14
82.8808 13 3 2
54.3632 1 6 14
45.3889 0 14 0
40.5222 0 4 10
44.5329 17 4 5
41.1192 18 19 4
34.906 2 3 6
22.4118 3 15 12
39.1718 16 3 10
86.4415 10 11 8
53.9956 3 10 4
40.5494 5 11 1
43.8795 10 0 19
43.3842 7 11 3
31.1535 16 10 0
34.7351 11 6 10
56.1226 0 8 9
63.5799 13 4 7
35.3316 7 5 7
41.3791 0 14 4
43.4078 18 5 16
38.5911 9 9 18
42.9615 5 6 16
40.2399 13 4 1
36.8919 7 0 1
55.2821 6 14 4
42.3773 9 13 10
8.7413 16 18 0
36.4103 5 17 1
49.5811 4 5 7
43.4284 9 1 13
47.2398 5 14 11
41.6887 17 5 1
50.5908 0 8 19
52.1207 0 2 16
63.0693 8 18 18
56.3955 19 14 12
50.1783 7 14 10
38.3488 11 0 19
49.9271 1 2 1
66.5484 14 8 13
42.0384 19 14 11
23.5393 6 6 7
50.8779 4 3 1
44.3056 5 1 7
47.9411 8 19 9
67.6318 3 5 11
36.74 3 11 3
44.2907 13 16 9
43.9268 18 6 2
50.4556 10 2 8
25.7604 0 4 9
14.7582 12 6 2
79.6601 6 12 19
66.4565 2 8 13
46.6586 18 7 2
53.0674 4 17 19
63.113 8 17 7
26.0902 18 1 0
33.8111 8 3 14
63.4488 5 3 5
53.3221 10 17 14
16.5527 6 18 1
47.0875 15 0 18
56.299 18 8 0
41.0661 4 16 3
80.2913 2 18 1
41.2653 18 6 0
28.8283 17 11 14
43.178 9 5 0
50.0595 9 2 5
47.4233 16 14 18
33.3776 19 2 15
59.4407 7 5 1
81.1447 2 6 3
50.4346 2 4 5
12.6606 2 15 19
99.3578 17 12 8
48.7339 1 15 9
40.2493 15 3 7
36.8734 11 9 0
61.7302 9 3 17
15.9003 7 8 3
29.9705 2 5 18
32.7113 12 0 5
38.0186 4 0 0
54.8908 19 18 8
60.9565 1 10 6
57.3406 6 14 11
21.0601 16 16 11
47.7593 4 3 3
96.7166 9 12 8
40.2468 0 14 7
52.7771 0 2 0
22.453 2 4 1
53.5962 19 12 17
57.7015 6 4 19
35.9399 19 18 15
46.3678 9 9 13
60.5522 18 14 12
48.427 10 1 10
55.7 18 8 8
72.9763 12 14 15
73.0942 12 14 19
93.6969 2 2 4
60.3802 9 8 16
74.119 12 17 1
51.1334 4 3 13
38.066 11 1 19
30.2143 0 5 0
30.8299 4 1 16
42.1304 11 9 11
49.5221 11 14 9
30.5825 5 19 4
51.0925 17 2 11
90.1891 3 8 19
44.9253 11 1 13
45.506 10 1 3
36.719 2 7 6
62.2517 8 0 2
28.0697 11 18 10
22.9072 3 13 16
25.9384 15 13 11
30.9402 11 19 6
114.488 3 13 2
44.2865 18 17 1
80.0175 2 8 0
68.0723 13 3 17
96.093 8 12 19
51.7429 7 5 17
21.4278 19 7 15
18.778 15 15 4
46.5946 12 17 0
29.5861 19 5 15
72.392 7 12 0
58.6025 7 2 14
22.5829 19 13 5
33.0814 16 19 10
48.7027 7 4 7
42.136 10 2 2
67.8402 8 5 3
50.0459 4 6 7
25.7888 9 19 10
41.7003 10 9 10
45.7968 13 13 8
56.7166 19 14 8
47.7099 7 18 9
34.5984 17 5 5
82.6702 14 13 3
38.7711 14 0 11
26.4628 19 3 17
36.7549 16 16 3
38.2428 0 1 14
68.1256 5 0 8
30.5856 15 5 9
47.2316 3 9 19
22.0738 19 6 5
47.9076 13 7 10
23.21 15 19 13
28.4612 11 5 0
26.9913 19 5 4
65.464 0 8 17
35.6817 10 6 9
21.4599 16 7 19
60.2314 12 2 10
47.2051 0 17 19
47.4727 0 15 2
56.5675 4 14 4
40.5612 17 16 15
41.5105 12 18 15
52.102 3 4 2
58.4312 1 13 12
29.6287 18 13 2
58.861 3 9 17
44.06 19 11 3
54.6153 5 18 18
42.3383 1 7 1
28.7429 16 5 1
29.521 3 9 0
55.7097 17 4 6
74.2253 1 3 11
53.0779 16 19 3
54.4646 15 9 2
59.5416 9 3 15
35.7564 11 17 16
59.2995 11 2 12
29.3165 16 14 14
16.168 12 18 1
69.7004 10 12 16
42.9461 6 19 10
67.7442 9 1 8
71.4593 13 2 8
18.6768 18 15 13
56.5412 13 6 1
68.6219 12 0 3
14.4701 17 6 0
53.1396 4 14 7
77.1555 8 10 11
43.7159 6 7 0
23.041 15 11 4
46.4035 13 7 8
46.8118 8 7 6
41.7245 17 13 11
41.3733 10 6 8
36.2139 17 0 13
56.9911 9 3 14
62.7898 5 8 14
33.2289 1 0 5
78.811 1 17 8
37.1339 4 18 11
40.0323 1 5 10
36.3066 3 17 13
57.7034 9 10 14
24.9024 15 7 16
55.2059 8 1 3
30.9408 0 0 7
40.7594 16 2 3
47.8575 4 9 14
59.9237 1 16 18
38.8089 13 13 15
71.0923 10 12 5
48.4404 19 10 8
64.4317 8 2 12
62.0022 1 8 0
53.9717 13 17 9
41.7714 7 0 4
12.6684 10 15 12
37.808 14 9 0
32.321 11 5 5
39.8556 18 15 10
43.2208 13 11 7
38.9281 11 13 10
57.3172 2 11 2
37.1719 6 16 16
27.3835 3 16 18
67.9064 17 5 2
37.3617 17 10 0
40.1466 4 13 16
37.1604 4 1 15
49.9639 7 17 13
93.0196 13 16 12
25.3502 2 13 19
42.0575 6 2 0
47.1272 6 5 0
49.2057 16 8 15
72.1786 12 6 10
30.9309 18 19 12
50.4492 13 16 4
82.1347 12 3 9
57.4847 9 8 7
43.1791 3 2 16
50.3638 16 2 2
42.1949 14 5 18
83.1122 11 14 8
32.2611 15 4 14
22.894 18 5 0
58.6361 6 10 11
52.0786 14 17 11
31.6823 4 11 5
34.0977 17 11 19
63.7728 12 16 19
51.5477 17 17 18
115.946 3 8 11
43.9444 16 7 14
79.0697 7 8 4
12.3938 16 16 13
42.0755 15 15 9
67.5536 1 4 17
80.8737 0 18 8
56.6509 7 1 3
28.5626 2 5 6
55.8657 8 13 16
47.9997 2 4 11
30.5698 0 4 2
47.7835 10 18 7
55.987 19 4 17
37.4933 0 10 7
60.2841 10 15 6
52.949 16 2 6
57.5849 4 14 13
70.8751 10 17 3
32.1319 17 9 9
16.1663 12 18 14
24.0858 7 13 11
45.092 17 3 19
68.3468 16 12 19
8.4022 16 18 1
22.333 0 9 1
88.116 13 8 6
31.0814 7 9 5
52.277 6 6 8
42.5475 11 16 11
16.7873 16 6 9
26.8591 19 19 7
28.1491 0 11 17
53.1765 3 12 7
33.0324 0 1 9
52.3563 9 19 16
78.6826 10 12 11
26.1188 2 15 1
61.2484 10 12 19
23.7496 2 3 18
44.5274 2 11 9
78.6569 12 18 8
25.6076 18 18 18
52.1884 4 17 12
48.4651 17 8 18
64.6633 6 5 8
104.251 12 15 12
43.9543 4 16 4
12.3398 19 1 10
72.0227 11 8 10
38.0202 9 4 0
47.8204 0 2 15
39.7579 9 0 18
45.3814 16 10 3
30.9087 9 6 1
38.5676 15 17 17
26.0165 15 9 9
28.8295 2 16 11
35.2009 5 19 16
60.8539 6 12 15
71.8529 6 1 8
26.1044 17 1 0
8.6325 3 17 16
38.1635 17 1 6
62.9147 5 8 10
61.4687 8 5 7
24.2935 0 19 19
48.3541 1 14 17
54.4055 0 17 3
43.6476 5 13 14
60.2532 9 2 15
60.2885 6 10 16
46.8386 13 7 15
36.5997 16 5 14
38.8939 11 11 1
29.5805 18 0 14
43.1261 6 7 16
35.1524 15 4 4
34.8142 9 4 11
88.6371 11 8 12
59.2966 4 8 10
52.1737 9 4 10
38.1307 5 0 11
31.3986 10 9 4
52.0625 0 10 19
48.53 8 3 0
33.7757 17 11 2
35.2647 4 2 8
27.9097 0 11 14
48.4709 5 16 4
73.6901 12 8 2
72.3505 1 18 8
86.0036 17 8 2
42.1788 9 3 8
23.9274 14 6 16
43.5959 1 10 2
67.812 5 14 12
-13.801 3 19 1
46.1682 19 13 2
75.6291 14 3 11
47.579 18 14 16
64.8437 8 13 15
35.6487 17 13 1
56.1056 12 5 10
59.0303 3 5 12
49.5085 5 10 0
52.2586 0 2 4
31.2848 7 9 15
43.7934 1 5 9
41.581 7 15 19
82.7698 6 3 2
27.5394 0 18 9
64.9414 6 13 18
54.9004 6 13 0
68.8089 18 12 6
65.2172 4 11 2
36.2094 2 18 14
41.2062 14 19 2
98.851 3 3 16
53.9042 18 2 13
33.521 10 7 0
44.7944 17 1 19
67.4318 7 13 2
33.5227 0 1 8
37.7157 18 4 8
27.5288 4 16 12
26.4375 17 0 5
39.6878 17 7 2
48.385 15 6 16
38.7023 14 1 18
45.0393 15 19 3
45.4582 5 4 10
45.2424 14 4 19
15.7412 8 18 11
43.2514 2 1 17
74.6174 18 15 8
60.849 10 2 9
41.0013 14 7 5
31.1557 17 0 2
42.3681 14 19 6
26.5229 1 6 19
41.9385 16 2 10
30.2703 0 13 0
84.4597 14 2 12
60.0138 14 14 13
55.6693 9 10 11
43.9501 15 5 4
41.8217 4 7 7
41.8291 11 19 18
49.5532 13 0 4
54.6748 6 19 2
56.0536 12 2 15
11.2698 16 16 0
36.8486 18 9 16
54.0629 6 7 14
43.8838 2 17 17
34.9574 2 8 14
37.7369 15 10 5
56.1959 11 3 9
37.4602 6 11 10
63.5713 8 9 19
65.542 14 8 7
61.3371 8 6 17
43.5667 9 2 0
38.9968 19 7 6
47.6185 4 1 13
51.2045 16 12 3
55.0154 13 18 4
25.8604 10 18 13
50.7653 16 12 4
32.8074 0 11 1
8.0648 17 18 5
56.8463 15 3 15
45.7393 17 9 8
38.9009 4 7 14
29.6279 17 18 9
44.8503 5 16 0
48.0898 6 16 7
40.5534 2 1 18
63.688 19 12 10
76.542 19 15 8
55.2795 12 1 15
61.5458 9 15 10
96.2273 2 2 18
67.126 14 4 12
31.7511 16 16 2
69.8466 18 12 10
88.4372 17 12 3
48.1727 5 14 17
8.1494 19 6 2
66.7373 18 18 8
41.1382 11 9 5
56.2316 4 6 14
44.9362 7 16 9
40.7646 11 4 0
55.3175 16 13 2
62.9317 12 2 2
96.4531 12 16 8
45.0448 11 16 5
99.0539 8 12 17
34.2995 2 0 4
28.7098 16 13 13
48.9075 9 9 5
64.5201 8 14 13
38.6697 18 4 16
33.6224 18 2 4
41.83 19 17 14
34.9381 2 18 19
37.3514 10 0 1
34.3435 7 11 18
79.3551 7 18 8
46.8345 4 2 3
39.8184 14 0 10
29.2715 16 19 1
39.572 18 16 11
76.3414 17 8 17
87.1856 18 1 8
54.1592 6 0 8
46.5976 3 10 0
73.8741 8 7 18
41.7364 3 2 1
19.2553 14 7 9
52.1798 10 14 14
31.3134 19 13 7
71.0851 8 14 6
31.7999 0 3 18
20.2259 19 9 15
47.3684 9 4 2
40.5464 6 18 15
33.6313 18 17 16
41.0422 15 18 7
71.602 8 14 10
36.7794 14 19 15
47.2666 7 14 7
53.7486 0 16 3
36.5333 5 1 12
65.0376 4 13 12
47.8301 10 1 7
43.4069 13 6 17
43.9959 17 16 17
48.4292 11 2 0
66.8708 12 7 13
47.8465 8 13 11
30.637 1 6 1
36.305 9 19 3
43.7633 12 11 1
42.9028 2 11 1
32.3411 13 6 18
35.2686 16 5 16
59.4196 12 0 0
33.0814 14 9 9
37.3777 15 11 14
13.2024 18 16 6
50.8529 0 10 1
44.0102 16 18 3
67.253 13 11 2
93.2434 12 8 7
40.2715 14 2 15
52.3618 1 17 4
40.2435 16 14 19
73.8113 1 13 8
33.3185 19 15 16
112.685 11 12 12
38.469 18 7 18
60.666 3 2 7
107.662 8 12 8
48.0355 14 4 6
45.0567 18 8 18
39.0779 18 6 14
33.1655 16 4 1
33.5165 19 4 10
15.2842 3 11 7
-9.9466 3 9 16
38.4237 10 7 15
54.2936 13 1 11
73.1742 14 17 2
84.6461 13 12 0
28.6233 11 5 16
62.7218 11 8 16
76.1557 11 12 15
14.1644 15 6 0
116.397 8 4 8
77.2184 8 10 13
41.229 5 5 1
30.5846 0 1 18
63.0826 13 4 2
52.1215 3 6 7
47.8501 16 15 8
43.6068 4 1 6
53.14 4 3 19
58.8782 13 18 1
56.3013 3 14 0
57.3816 10 3 6
9.8069 18 15 3
37.0151 10 18 15
36.5271 5 11 5
14.826 16 15 4
36.6777 17 3 8
21.6457 8 3 10
31.4874 15 17 19
47.1988 17 3 10
29.6794 16 7 8
100.28 2 2 10
43.9679 2 5 4
46.0265 3 7 3
20.4434 0 6 7
30.754 0 5 16
25.2088 16 13 5
28.8139 6 6 15
66.3981 12 10 7
37.9981 12 15 14
31.0311 2 0 17
35.0305 11 13 7
67.5789 14 3 10
35.0871 13 7 16
86.5201 3 6 5
35.9791 10 7 11
50.173 14 8 5
44.5734 4 7 0
54.4181 12 7 15
58.793 13 17 10
46.1176 14 16 8
37.7792 5 5 0
38.8416 14 18 6
52.9571 2 9 5
51.9765 9 17 7
24.4985 16 19 17
47.2763 5 2 16
52.1645 6 19 7
35.7587 17 17 0
52.3777 12 5 9
83.1486 7 11 8
86.3836 14 3 12
40.536 15 19 7
121.932 8 15 8
51.4871 9 14 8
41.987 7 10 5
46.8228 9 4 19
32.6231 15 9 19
39.7265 6 11 11
63.3296 12 1 3
50.9518 7 17 5
72.8865 8 17 9
60.5477 9 7 2
48.2127 9 1 6
79.1844 12 15 9
32.1946 9 13 4
79.8889 13 12 17
62.5506 14 8 15
14.7374 14 18 11
44.4567 4 5 12
64.7614 0 4 8
34.3026 13 5 14
37.5588 16 6 19
59.5816 3 6 10
57.3195 9 16 12
70.2945 16 12 13
48.9385 15 8 6
47.8132 17 8 9
53.5257 12 9 13
63.743 10 4 3
75.9405 0 14 8
39.7451 2 18 5
67.4142 13 12 13
29.2955 10 1 5
36.3539 7 13 14
41.3153 10 13 11
54.4401 10 10 14
34.7182 4 1 0
37.3307 15 7 13
53.4835 13 7 6
48.6096 4 14 10
41.7109 10 15 19
44.6915 9 16 17
61.8955 14 16 6
33.2303 13 9 4
69.3461 8 17 0
43.4863 7 4 13
79.5761 3 8 4
67.4405 2 4 6
38.014 7 11 10
29.7484 1 7 15
36.6946 18 9 14
56.1519 17 14 3
46.8536 10 12 3
65.198 12 19 4
32.8242 2 3 14
57.8392 14 1 11
62.6094 19 8 15
64.2989 17 2 19
55.6815 12 2 4
103.556 12 12 16
40.8741 19 1 13
41.514 15 0 14
64.4736 7 8 0
28.4305 17 0 14
22.1398 16 19 9
77.8157 1 16 2
24.3976 19 13 6
31.4508 14 17 16
45.3766 12 9 1
44.9804 5 18 13
32.9 19 13 1
26.7724 18 0 5
54.6108 7 10 3
48.3929 16 8 14
21.1687 1 16 15
64.5147 14 8 0
63.496 12 8 17
43.3398 3 1 10
50.7876 5 14 13
54.0324 2 4 19
41.5918 7 4 15
39.4119 9 16 5
52.8272 8 7 16
49.825 15 2 12
55.8769 17 5 17
67.2545 4 8 16
46.288 16 7 0
54.3725 18 14 5
70.3 15 12 14
33.2348 6 0 15
29.1506 15 9 4
27.9488 19 4 5
34.9134 19 13 14
32.6606 6 11 3
50.6569 15 1 3
41.6825 7 17 2
55.1541 7 18 6
51.1965 5 15 14
35.9336 12 19 0
23.9022 0 9 15
59.837 3 4 12
46.7685 10 5 6
69.1359 12 10 9
70.7064 8 14 14
43.5304 9 16 11
56.5909 12 11 16
39.0655 12 9 9
50.9576 14 14 17
46.1906 1 15 6
38.9265 2 18 18
57.1178 8 0 5
46.9768 11 19 9
42.6736 14 2 10
57.2063 18 8 12
15.402 10 18 11
71.0756 9 19 2
67.3007 0 8 6
80.7066 8 7 15
56.1632 9 3 9
50.1039 16 1 14
66.5793 8 1 15
55.2869 9 10 9
44.2535 10 5 10
60.3663 6 18 13
43.4394 10 6 11
51.0178 8 9 14
26.9925 18 17 3
56.7918 10 14 3
38.4815 15 6 10
33.7097 10 9 2
53.6395 6 7 2
39.2666 10 3 8
53.0401 7 10 14
56.6268 8 11 16
36.5373 0 4 13
38.2789 10 19 6
41.2229 9 6 13
36.0983 11 4 15
52.5614 18 18 2
32.2495 19 15 7
46.7736 10 1 8
25.6594 1 16 12
76.0338 7 17 8
22.5762 11 6 0
49.3013 10 15 7
39.6567 7 1 4
51.2375 18 10 2
42.5307 19 1 9
22.5704 11 6 5
31.9352 5 19 13
33.091 3 0 13
42.735 9 0 9
32.0983 15 2 9
28.0203 17 6 16
52.883 6 11 2
84.1296 15 12 0
36.8594 13 11 0
44.8256 1 11 18
40.4375 4 13 10
38.8243 7 7 9
52.0286 14 3 6
60.2227 3 12 4
35.3348 18 13 9
21.9858 4 6 13
9.6767 17 15 5
55.6503 5 5 17
24.3018 2 13 1
48.8884 11 16 9
44.4808 19 18 3
20.4696 16 19 5
29.4526 6 0 18
49.2558 16 9 12
59.1292 13 5 16
11.952 16 16 7
-14.2104 18 2 8
81.33 11 16 12
51.3745 15 3 17
50.5079 19 19 12
45.8407 9 11 15
61.1323 13 16 15
48.4133 14 2 18
28.2172 3 19 8
67.6714 7 1 12
40.9566 18 4 18
76.4738 6 1 3
43.8298 4 9 16
33.6526 16 3 15
86.26 9 12 13
72.6253 9 8 5
17.1549 12 18 17
34.2312 2 17 16
59.4926 3 7 8
29.4888 7 7 4
46.5917 10 3 12
31.7314 5 17 13
85.3129 12 1 1
42.7966 5 13 13
62.2862 19 9 3
46.5047 12 16 4
51.5237 14 14 1
76.19 9 12 9
27.1521 0 7 14
51.8405 8 13 12
36.3957 0 18 17
55.8482 13 3 0
27.6175 13 6 6
40.4558 13 13 4
33.6872 11 5 1
39.6019 10 7 9
38.5021 15 17 2
39.4955 9 2 18
90.902 12 8 10
40.5973 1 19 14
77.2189 2 6 2
47.4368 4 15 12
24.986 19 0 4
55.3042 6 4 17
48.1103 1 3 9
80.138 4 12 6
47.9813 9 15 14
11.3207 16 1 13
68.2497 18 12 4
31.2907 1 11 17
54.8852 4 4 4
48.252 18 17 15
67.0992 19 12 16
32.1223 15 5 1
35.5483 2 10 8
59.6738 1 7 2
47.9136 8 18 14
55.336 9 2 7
36.797 10 6 19
45.7599 5 9 6
37.4434 10 17 0
17.4308 7 18 5
49.1399 17 14 15
54.8197 8 4 3
59.5073 1 15 2
71.4721 8 14 17
48.4554 18 16 0
52.1865 18 8 6
34.9617 0 9 10
58.5488 5 8 7
45.387 19 18 6
61.3454 13 3 16
36.5803 11 10 0
79.397 14 8 6
49.6959 3 17 8
44.3512 2 13 17
98.8039 12 12 17
55.3252 0 2 6
46.3574 1 6 9
31.5806 0 0 10
55.2778 13 6 14
52.4997 10 5 13
51.627 10 0 3
58.9318 2 14 5
39.8296 9 9 17
50.3991 5 6 0
54.905 14 8 14
52.1706 6 2 1
33.0107 14 0 9
82.0338 12 10 3
47.5009 16 14 9
53.7488 2 6 4
45.8663 10 5 18
41.6087 7 15 9
40.4421 13 19 6
41.5761 4 13 0
30.4813 7 15 12
12.397 18 16 9
15.0501 16 15 17
67.4237 13 19 8
45.2664 16 10 6
63.8442 7 16 8
58.0993 6 18 7
58.5437 0 3 17
41.8111 3 5 19
61.9899 9 8 17
37.9312 11 14 1
80.248 12 6 12
44.212 5 18 15
77.7756 12 12 1
21.4591 17 4 15
31.1338 0 7 16
55.6737 1 18 16
56.5123 2 2 5
31.1965 19 0 6
68.9454 9 3 18
78.7095 5 13 3
35.7728 7 5 14
49.6594 2 7 7
59.4396 0 19 12
19.7466 3 6 16
67.6348 10 8 0
37.4557 3 11 19
125.351 3 3 11
50.938 14 14 14
37.5948 13 9 9
60.4321 12 18 4
50.0639 17 4 18
28.0553 15 3 14
12.6321 0 13 7
39.7826 15 7 17
46.1584 10 19 9
31.2103 19 11 11
59.7355 4 9 12
53.5457 8 2 6
20.5324 17 13 0
69.8118 12 12 4
5.1364 3 17 5
42.4283 3 15 7
66.868 2 12 16
28.5036 18 13 0
63.7852 18 1 12
43.6691 17 7 0
8.8052 17 18 1
32.7844 16 14 11
-6.127 0 8 3
41.5056 8 16 0
37.9594 7 0 0
42.5194 2 0 0
28.3256 18 18 3
56.6606 16 3 5
43.6481 11 14 13
82.3626 12 14 17
50.4287 18 17 4
21.7449 17 13 9
36.5331 19 14 1
83.1813 3 19 11
69.6296 16 10 8
44.9617 0 14 15
62.7688 18 8 13
43.4916 12 3 7
21.3819 18 18 13
43.6701 15 0 6
108.686 18 12 3
26.2163 17 0 1
54.684 14 3 4
39.0419 3 19 15
29.4293 16 5 13
51.0944 10 1 16
55.1727 2 19 15
70.5995 8 15 4
32.2157 0 10 5
27.6446 16 11 7
109.544 8 12 9
58.2525 19 10 3
47.3713 5 1 14
38.1088 7 19 5
61.3189 12 12 3
50.9311 4 2 9
63.7816 13 4 12
54.6441 5 8 3
50.4118 9 1 3
35.0457 16 11 3
16.2511 1 18 0
38.3044 13 13 1
54.121 17 2 5
54.3212 12 7 5
34.5889 19 2 5
48.3242 7 6 1
45.3807 16 17 6
35.8635 0 18 3
46.6148 17 15 19
68.0182 10 14 8
46.1168 5 7 6
52.6625 13 7 18
14.1964 6 4 3
84.6173 6 6 2
36.2248 18 7 9
79.2945 14 10 8
38.5616 16 0 9
40.9623 14 11 12
50.4617 5 9 2
37.9816 13 0 9
32.5086 3 13 6
57.3543 19 12 1
68.8522 17 12 18
63.1069 2 12 8
55.285 7 17 6
37.0704 6 17 1
38.6832 0 14 18
45.0861 3 10 5
36.4636 19 19 19
52.6017 16 17 2
42.994 13 19 10
44.8897 7 6 7
63.4293 1 3 8
47.9794 4 1 19
42.5451 3 19 13
53.7612 5 10 10
71.4324 6 13 3
56.0515 5 11 4
48.2197 2 15 12
62.5663 2 12 9
52.5212 9 14 16
102.606 13 3 12
65.7346 10 8 18
45.232 8 8 2
73.5107 5 12 5
69.023 6 8 16
33.4016 0 16 16
31.8676 18 19 16
40.6455 19 10 19
43.6863 16 9 19
55.2409 13 7 13
49.9103 8 19 2
25.926 4 9 18
33.8745 0 19 6
49.4574 9 15 0
47.248 8 18 3
58.528 15 2 14
42.2126 10 13 6
64.9775 0 8 4
46.1404 10 7 6
58.0127 5 10 6
26.7651 7 6 0
48.4723 14 15 7
36.038 5 5 5
54.6172 4 2 19
15.5122 16 1 9
50.9227 5 16 13
37.4024 19 16 17
46.9151 3 0 9
37.6261 3 5 7
32.8094 19 18 9
59.4086 16 15 3
43.5279 2 19 9
44.2674 15 15 19
40.2163 4 15 14
68.0141 2 4 8
52.6008 4 17 9
64.6908 13 7 3
36.1063 2 0 2
55.6719 0 0 3
